playback_step,simulation_time_s,motion_frame,reward,done,error_anchor_pos,error_anchor_rot,error_anchor_lin_vel,error_anchor_ang_vel,error_body_pos,error_body_rot,error_joint_pos,error_joint_vel,error_body_lin_vel,error_body_ang_vel,root_x_from_env_origin,root_y_from_env_origin
216,2.16,987,0.007510797120630741,0,0.6215327382087708,1.0788594484329224,1.9047070741653442,2.000821113586426,0.36781424283981323,1.335232138633728,4.383093357086182,3.6825268268585205,1.6236213445663452,2.302180290222168,0.6815654039382935,-0.1036376953125
217,2.17,988,0.007099374197423458,0,0.6391775012016296,1.0973621606826782,1.9895490407943726,1.9740359783172607,0.38171178102493286,1.3507051467895508,4.395564556121826,3.880455732345581,1.6898167133331299,2.347858428955078,0.6942071318626404,-0.11339187622070312
218,2.18,989,0.006752605549991131,0,0.6576849818229675,1.1153452396392822,2.0639419555664062,1.9934982061386108,0.39639538526535034,1.3664815425872803,4.408741474151611,3.739560127258301,1.750064730644226,2.3658206462860107,0.707038402557373,-0.1231842041015625
219,2.19,990,0.006285524927079678,1,0.04636380448937416,0.07632490992546082,0.5445026755332947,0.5162686705589294,0.42710059881210327,0.9579789042472839,0.28987810015678406,0.0,0.5902440547943115,0.5318688154220581,0.32245269417762756,-0.13536453247070312
220,2.2,2048,0.026018433272838593,0,0.04964054003357887,0.1003807783126831,0.43936672806739807,4.368163585662842,0.03738831356167793,0.13509777188301086,0.31226834654808044,22.555438995361328,0.8974153995513916,4.969430446624756,0.3305523991584778,-0.13262939453125
221,2.21,2049,0.027142949402332306,0,0.053360261023044586,0.13806751370429993,0.41972631216049194,4.3855180740356445,0.037802256643772125,0.15997613966464996,0.4922531247138977,28.508819580078125,1.046139121055603,6.3818206787109375,0.3388889729976654,-0.12984466552734375
222,2.22,2050,0.027101129293441772,0,0.05687011405825615,0.18119031190872192,0.4001409411430359,4.750697612762451,0.0396958589553833,0.19669348001480103,0.7470545768737793,28.091812133789062,1.101386547088623,6.54133939743042,0.34675076603889465,-0.126312255859375
223,2.23,2051,0.026473740115761757,0,0.06010029464960098,0.22720184922218323,0.39558127522468567,4.64314603805542,0.04298209398984909,0.2389373481273651,1.0065146684646606,26.458240509033203,1.1004796028137207,6.093364238739014,0.3540602922439575,-0.12211227416992188
224,2.24,2052,0.02546820417046547,0,0.06246263533830643,0.27018508315086365,0.40393000841140747,4.19700288772583,0.04679841548204422,0.2789387106895447,1.242155909538269,23.82741355895996,1.0728131532669067,5.386468410491943,0.3605748116970062,-0.11725234985351562
225,2.25,2053,0.025132691487669945,0,0.06423892825841904,0.309196412563324,0.4336451292037964,3.7321255207061768,0.051148682832717896,0.3168186545372009,1.458215594291687,21.750913619995117,1.065470576286316,4.711090087890625,0.36622127890586853,-0.1119537353515625
226,2.2600000000000002,2054,0.026508357375860214,0,0.0657901018857956,0.3432202935218811,0.35342779755592346,3.084713935852051,0.055395256727933884,0.35141515731811523,1.6739306449890137,21.532224655151367,0.794853925704956,3.819596290588379,0.37122878432273865,-0.10693740844726562
227,2.27,2055,0.026343490928411484,0,0.06752645969390869,0.372562974691391,0.34902387857437134,2.9275834560394287,0.05993467569351196,0.37960943579673767,1.8548487424850464,17.462095260620117,0.7582613825798035,3.1894004344940186,0.3761211633682251,-0.1026763916015625
228,2.2800000000000002,2056,0.02528049424290657,0,0.06925094872713089,0.4007178544998169,0.36355385184288025,2.801588535308838,0.0647909939289093,0.4037148356437683,2.0075416564941406,16.55059242248535,0.7370442748069763,3.110147476196289,0.38081449270248413,-0.09856414794921875
229,2.29,2057,0.025067029520869255,0,0.07107948511838913,0.42663365602493286,0.3640173673629761,2.514434814453125,0.06953024864196777,0.42475181818008423,2.136793613433838,14.150779724121094,0.7148797512054443,2.7047441005706787,0.38540714979171753,-0.09447860717773438
230,2.3000000000000003,2058,0.02439260110259056,0,0.0732497125864029,0.44981199502944946,0.3731144964694977,2.2782959938049316,0.0741366446018219,0.4435141682624817,2.247516632080078,12.923358917236328,0.7304880023002625,2.713047981262207,0.3901270031929016,-0.09035491943359375
231,2.31,2059,0.02418288215994835,0,0.07593805342912674,0.4718182384967804,0.3888002634048462,2.161149263381958,0.07886390388011932,0.4612990617752075,2.3446338176727295,11.049118041992188,0.747586190700531,2.788196325302124,0.39509233832359314,-0.08636474609375
232,2.32,2060,0.023132849484682083,0,0.07910242676734924,0.49260056018829346,0.40549570322036743,2.0500307083129883,0.08360038697719574,0.47842341661453247,2.42716646194458,9.544807434082031,0.766405463218689,2.987473249435425,0.4003230929374695,-0.082489013671875
233,2.33,2061,0.022302068769931793,0,0.08266913145780563,0.5124287605285645,0.36757907271385193,2.025225877761841,0.0881931483745575,0.49632129073143005,2.494500160217285,8.8090181350708,0.7602009773254395,3.1272072792053223,0.4058004319667816,-0.07892990112304688
234,2.34,2062,0.02160193771123886,0,0.08692491054534912,0.5327534079551697,0.3512531816959381,1.9639811515808105,0.09241753816604614,0.5128561854362488,2.5303361415863037,8.852863311767578,0.7927905321121216,3.2465007305145264,0.4115023612976074,-0.07602310180664062
235,2.35,2063,0.02121264487504959,0,0.09162645041942596,0.5497663617134094,0.3999080955982208,1.804911732673645,0.0963868722319603,0.5332680940628052,2.5601608753204346,8.750283241271973,0.8059341907501221,3.388118267059326,0.4177294373512268,-0.0734405517578125
236,2.36,2064,0.020970797166228294,0,0.0968710333108902,0.5652899146080017,0.4742063283920288,1.622309923171997,0.10034819692373276,0.5557812452316284,2.5869436264038086,7.2174973487854,0.8196362257003784,3.246065855026245,0.42453473806381226,-0.07102203369140625
237,2.37,2065,0.02058461122214794,0,0.10306963324546814,0.5807686448097229,0.5821713209152222,1.5411310195922852,0.1043495386838913,0.578467607498169,2.6101880073547363,6.887142658233643,0.844765841960907,3.2080039978027344,0.43186578154563904,-0.06878662109375
238,2.38,2066,0.020205877721309662,0,0.11000407487154007,0.5964241027832031,0.6546076536178589,1.562221884727478,0.10847660154104233,0.6013329029083252,2.6315369606018066,6.701783657073975,0.8677068948745728,3.213034152984619,0.4396631121635437,-0.0667572021484375
239,2.39,2067,0.01986970566213131,0,0.11741898208856583,0.6121439933776855,0.7204110622406006,1.5820364952087402,0.11280083656311035,0.6243962645530701,2.6519887447357178,6.453946113586426,0.8839806318283081,3.171765089035034,0.4478672444820404,-0.06498336791992188
240,2.4,2068,0.019611768424510956,0,0.12544679641723633,0.627835750579834,0.8274487257003784,1.7041038274765015,0.11731412261724472,0.647351086139679,2.6717960834503174,6.547399997711182,0.9090688228607178,3.214115858078003,0.4564235210418701,-0.06345748901367188
241,2.41,2069,0.019392630085349083,0,0.13429880142211914,0.643510639667511,0.9148552417755127,1.8820487260818481,0.12200003862380981,0.6698915362358093,2.69134521484375,6.461116790771484,0.9301578402519226,3.2150802612304688,0.4652959108352661,-0.0621490478515625
242,2.42,2070,0.019185280427336693,0,0.1436121165752411,0.6593228578567505,0.9518008828163147,1.9138978719711304,0.1269368827342987,0.6916818618774414,2.710291624069214,6.264483451843262,0.939720094203949,3.1632726192474365,0.47443482279777527,-0.06109619140625
243,2.43,2071,0.018922172486782074,0,0.1533568650484085,0.6750419735908508,1.0171208381652832,2.0510222911834717,0.13213644921779633,0.712702751159668,2.7284486293792725,6.67276668548584,0.9404329061508179,3.186331272125244,0.4838161766529083,-0.060272216796875
244,2.44,2072,0.018636062741279602,0,0.16375760734081268,0.6908668875694275,1.0775889158248901,2.229692220687866,0.1373572051525116,0.7335594892501831,2.7429568767547607,7.365302085876465,0.9385973811149597,3.1167054176330566,0.493434876203537,-0.059680938720703125
245,2.45,2073,0.01835879310965538,0,0.17462261021137238,0.7068694233894348,1.1129392385482788,2.267393112182617,0.1429223269224167,0.7535396814346313,2.756744861602783,7.805159568786621,0.9508244395256042,3.091541290283203,0.5033004283905029,-0.059291839599609375
246,2.46,2074,0.018358534201979637,0,0.1859123855829239,0.7230165004730225,1.1311779022216797,2.3536317348480225,0.14885000884532928,0.7722458839416504,2.7697856426239014,6.634684085845947,0.9469881057739258,2.9173340797424316,0.5133799314498901,-0.059101104736328125
247,2.47,2075,0.017982395365834236,0,0.1973847597837448,0.7392515540122986,1.1413546800613403,2.4331753253936768,0.15499919652938843,0.7898608446121216,2.778794050216675,7.983660697937012,0.9423650503158569,2.928975820541382,0.523655891418457,-0.059070587158203125
248,2.48,2076,0.017618678510189056,0,0.2091338187456131,0.7556055188179016,1.1665149927139282,2.441033124923706,0.16137132048606873,0.8065000772476196,2.7853424549102783,8.327962875366211,0.9553651809692383,2.893765926361084,0.5341459512710571,-0.0592041015625
249,2.49,2077,0.01775534451007843,0,0.22124961018562317,0.7719374299049377,1.1853231191635132,2.473663330078125,0.16791610419750214,0.8220312595367432,2.7902042865753174,7.642815589904785,0.9724321365356445,2.6414475440979004,0.5448564887046814,-0.05947113037109375
250,2.5,2078,0.017760813236236572,0,0.23352377116680145,0.7884728312492371,1.1776798963546753,2.6249988079071045,0.17444539070129395,0.8362582921981812,2.792212963104248,7.2316694259643555,0.9672797918319702,2.4249978065490723,0.555767297744751,-0.059844970703125
251,2.5100000000000002,2079,0.017387766391038895,0,0.24574445188045502,0.8052759170532227,1.201592206954956,2.5694761276245117,0.1806642860174179,0.8495264053344727,2.7914116382598877,7.39771032333374,0.9870011210441589,2.324962615966797,0.5668773651123047,-0.060436248779296875
252,2.52,2080,0.016749877482652664,0,0.25840261578559875,0.8220776915550232,1.239674687385559,2.55507493019104,0.18715175986289978,0.8631979823112488,2.7938084602355957,7.488621234893799,1.026050329208374,2.2662863731384277,0.5782824754714966,-0.06127166748046875
253,2.5300000000000002,2081,0.01658526435494423,0,0.27144378423690796,0.8392231464385986,1.2413334846496582,2.4611334800720215,0.1938469260931015,0.8766182661056519,2.797722339630127,6.895633697509766,1.030168890953064,2.1471500396728516,0.5899397134780884,-0.0622711181640625
254,2.54,2082,0.016359228640794754,0,0.2842762768268585,0.8564736247062683,1.241765022277832,2.3698441982269287,0.2002941370010376,0.8891388773918152,2.797708749771118,6.439168453216553,1.03794527053833,2.025160551071167,0.6018216013908386,-0.0634307861328125
255,2.5500000000000003,2083,0.015639521181583405,0,0.29743075370788574,0.8738930821418762,1.2723678350448608,2.375683307647705,0.20692452788352966,0.9013861417770386,2.7979133129119873,6.472818851470947,1.0729268789291382,1.9897326231002808,0.6139100790023804,-0.06470108032226562
256,2.56,2084,0.015220921486616135,0,0.3109157383441925,0.8915697932243347,1.2952224016189575,2.2738003730773926,0.21375124156475067,0.913512110710144,2.798306941986084,5.735734939575195,1.1053364276885986,1.889979600906372,0.6262057423591614,-0.06609344482421875
257,2.57,2085,0.014962717890739441,0,0.32477980852127075,0.9088614583015442,1.3189022541046143,2.0793087482452393,0.2203243225812912,0.924625039100647,2.796377420425415,4.974112033843994,1.1386622190475464,1.71148681640625,0.6387139558792114,-0.06758499145507812
258,2.58,2086,0.014420407824218273,0,0.33898913860321045,0.9258673787117004,1.3480970859527588,1.9805402755737305,0.22694407403469086,0.9359948039054871,2.79341983795166,4.821359634399414,1.1730879545211792,1.6827170848846436,0.6514294147491455,-0.06917572021484375
259,2.59,2087,0.013879753649234772,0,0.3535146713256836,0.9428859353065491,1.3760846853256226,1.8169230222702026,0.2338687628507614,0.9479770064353943,2.790376663208008,4.526309490203857,1.2065706253051758,1.6738570928573608,0.6643423438072205,-0.07086563110351562
260,2.6,2088,0.013434317894279957,0,0.36831289529800415,0.9590926170349121,1.3970074653625488,1.6079236268997192,0.2408948391675949,0.9600279331207275,2.787503719329834,3.9424495697021484,1.239184856414795,1.6279577016830444,0.6774741411209106,-0.07257080078125
261,2.61,2089,0.012701830826699734,0,0.38332825899124146,0.9737970232963562,1.4250158071517944,1.513197660446167,0.24772147834300995,0.9706319570541382,2.7843029499053955,3.985999345779419,1.2736899852752686,1.683318853378296,0.6907991766929626,-0.07435989379882812
262,2.62,2090,0.012061083689332008,0,0.3986552059650421,0.9885092377662659,1.456395149230957,1.516231656074524,0.2549338936805725,0.9820287227630615,2.7809202671051025,4.059474945068359,1.3039727210998535,1.7170631885528564,0.7043087482452393,-0.07620620727539062
263,2.63,2091,0.011452987790107727,0,0.41431668400764465,1.0032836198806763,1.4853633642196655,1.4844787120819092,0.26256781816482544,0.9943046569824219,2.7777223587036133,4.404803276062012,1.333948016166687,1.7454718351364136,0.7180155515670776,-0.0781097412109375
264,2.64,2092,0.010561846196651459,0,0.4301440715789795,1.0150270462036133,1.5214834213256836,1.600935459136963,0.27002546191215515,1.0041422843933105,2.7743101119995117,5.184670448303223,1.3719935417175293,1.8855088949203491,0.7319270372390747,-0.08009719848632812
265,2.65,2093,0.01009936723858118,0,0.4463529586791992,1.0269814729690552,1.560059905052185,1.6208765506744385,0.27792593836784363,1.0146219730377197,2.7719945907592773,5.190726280212402,1.404712438583374,1.8944993019104004,0.7460554242134094,-0.0821685791015625
266,2.66,2094,0.00937320850789547,0,0.46296194195747375,1.0394803285598755,1.6043328046798706,1.7833225727081299,0.28632038831710815,1.0259349346160889,2.7716245651245117,5.24012565612793,1.4425766468048096,1.9967845678329468,0.7604216933250427,-0.08428192138671875
267,2.67,2095,0.008437844924628735,0,0.47990724444389343,1.0519968271255493,1.6505862474441528,2.0568463802337646,0.29517510533332825,1.0367143154144287,2.771531581878662,6.239824295043945,1.4885390996932983,2.1665713787078857,0.7750005722045898,-0.0864715576171875
268,2.68,2096,0.007827372290194035,0,0.4971942901611328,1.0649579763412476,1.6911334991455078,2.137756109237671,0.3045461177825928,1.047790288925171,2.7730023860931396,6.459951400756836,1.5290553569793701,2.2380247116088867,0.7897529006004333,-0.08871078491210938
269,2.69,2097,0.007316500414162874,0,0.5148539543151855,1.078810214996338,1.7265839576721191,2.225922107696533,0.31449827551841736,1.0601155757904053,2.776916980743408,6.583734035491943,1.5625919103622437,2.2940738201141357,0.8046768307685852,-0.090972900390625
270,2.7,2098,0.006635735277086496,0,0.5328172445297241,1.0940308570861816,1.7585519552230835,2.433788299560547,0.3251248300075531,1.0734716653823853,2.7828986644744873,7.098822116851807,1.5958436727523804,2.403360605239868,0.819791853427887,-0.0932769775390625
271,2.71,2099,0.0060183159075677395,0,0.5509914755821228,1.1110941171646118,1.7945568561553955,2.5924813747406006,0.33651506900787354,1.0877501964569092,2.791377067565918,7.434724807739258,1.633573293685913,2.493342876434326,0.8350968956947327,-0.09561920166015625
272,2.72,2100,0.005588086787611246,0,0.5696045756340027,1.1294703483581543,1.8368167877197266,2.664033889770508,0.3485308885574341,1.1036890745162964,2.8020944595336914,7.272054195404053,1.6748173236846924,2.5315637588500977,0.8505871295928955,-0.09802627563476562
273,2.73,2101,0.005262770224362612,0,0.5886855125427246,1.1491485834121704,1.8634406328201294,2.819019317626953,0.36117392778396606,1.121325969696045,2.8150038719177246,7.2328877449035645,1.7046502828598022,2.5409209728240967,0.8662729859352112,-0.10053634643554688
274,2.74,2102,0.004898936487734318,0,0.6078883409500122,1.1719603538513184,1.894369125366211,2.9645047187805176,0.37489423155784607,1.1407359838485718,2.8288469314575195,7.126971244812012,1.737465262413025,2.5624618530273438,0.8821662664413452,-0.10312652587890625
275,2.75,2103,0.0033465761225670576,0,0.6275947690010071,1.1959704160690308,1.9441100358963013,3.0465521812438965,0.3892005383968353,1.1618050336837769,2.844464063644409,6.95258903503418,1.7840895652770996,2.6078035831451416,0.8982706665992737,-0.10582733154296875
276,2.7600000000000002,2104,0.0016863287892192602,0,0.6478247046470642,1.221117615699768,2.004009246826172,3.08890700340271,0.4040911793708801,1.1844735145568848,2.8612220287323,6.406781196594238,1.8348751068115234,2.5956337451934814,0.9145942330360413,-0.10863494873046875
277,2.77,2105,6.409548223018646e-05,1,0.05676138401031494,0.09691688418388367,0.15187765657901764,0.5065627694129944,0.43986356258392334,0.6766742467880249,0.3278021216392517,0.0,0.2534065842628479,0.5017428994178772,0.49144822359085083,-0.11908340454101562
278,2.7800000000000002,3060,0.03237438574433327,0,0.058114346116781235,0.09761006385087967,0.20043668150901794,3.4911410808563232,0.041302576661109924,0.13545691967010498,0.3263397812843323,21.69413948059082,0.5418069362640381,4.622239589691162,0.49172574281692505,-0.11761856079101562
279,2.79,3061,0.03379250690340996,0,0.05945665389299393,0.10364226251840591,0.23428791761398315,3.185175895690918,0.040555573999881744,0.12962035834789276,0.42298588156700134,23.748699188232422,0.6634700298309326,5.154970169067383,0.49213242530822754,-0.11630630493164062
280,2.8000000000000003,3062,0.033248189836740494,0,0.06068586930632591,0.11432570964097977,0.2752227485179901,2.994133710861206,0.040182169526815414,0.14452651143074036,0.5743097066879272,25.177915573120117,0.6629478931427002,5.2230048179626465,0.49205282330513,-0.114837646484375
281,2.81,3063,0.03397710248827934,0,0.06189725548028946,0.12606802582740784,0.31347933411598206,2.92329740524292,0.04042330011725426,0.1725935935974121,0.7433291673660278,19.478368759155273,0.6543792486190796,4.470770835876465,0.4914878308773041,-0.11310195922851562
282,2.82,3064,0.03325004503130913,0,0.06320563703775406,0.14053869247436523,0.333558052778244,2.9433019161224365,0.04188491031527519,0.20443879067897797,0.8936130404472351,17.616331100463867,0.6533663272857666,4.167001724243164,0.490405797958374,-0.11097335815429688
283,2.83,3065,0.032449737191200256,0,0.06433024257421494,0.155007004737854,0.37336674332618713,2.958589553833008,0.04413273185491562,0.236043319106102,1.0298211574554443,15.996444702148438,0.6480053067207336,3.7616958618164062,0.48878228664398193,-0.108795166015625
284,2.84,3066,0.031388211995363235,0,0.06532640755176544,0.176160529255867,0.41700756549835205,3.0126922130584717,0.04682643339037895,0.26476702094078064,1.152349591255188,14.832188606262207,0.6634573340415955,3.4892501831054688,0.4866338074207306,-0.10656356811523438
285,2.85,3067,0.030387811362743378,0,0.06634581834077835,0.19635450839996338,0.45826512575149536,2.9484188556671143,0.049816977232694626,0.2901751697063446,1.2635447978973389,14.076202392578125,0.6757767200469971,3.2548398971557617,0.48402154445648193,-0.10420989990234375
286,2.86,3068,0.02948635257780552,0,0.0674603059887886,0.22121833264827728,0.48580148816108704,2.890655994415283,0.05306410789489746,0.3125843107700348,1.3675082921981812,13.354446411132812,0.7007173299789429,3.0450191497802734,0.4810640811920166,-0.10178375244140625
287,2.87,3069,0.028541475534439087,0,0.06874177604913712,0.24488532543182373,0.48969995975494385,2.6611814498901367,0.05633361265063286,0.3334434926509857,1.4694551229476929,13.331121444702148,0.6911047697067261,3.091743230819702,0.4779171347618103,-0.09932327270507812
288,2.88,3070,0.027607539668679237,0,0.07005094736814499,0.26902666687965393,0.482715368270874,2.599705696105957,0.05937729403376579,0.3531893491744995,1.5661969184875488,17.163684844970703,0.6379398107528687,3.196894407272339,0.4747466742992401,-0.09705352783203125
289,2.89,3071,0.028456062078475952,0,0.07115583121776581,0.28527048230171204,0.4040720462799072,1.283008337020874,0.0616275817155838,0.3671804368495941,1.6386700868606567,12.441787719726562,0.5835765600204468,2.6344552040100098,0.4717041552066803,-0.09525299072265625
290,2.9,3072,0.028564749285578728,0,0.0727728009223938,0.29451853036880493,0.35829687118530273,1.1665688753128052,0.06384491175413132,0.38148385286331177,1.7118637561798096,10.242828369140625,0.5790439248085022,2.5762946605682373,0.46931272745132446,-0.09320831298828125
291,2.91,3073,0.028037549927830696,0,0.07467792928218842,0.30672192573547363,0.3276752829551697,1.2557129859924316,0.06632596254348755,0.3958908021450043,1.7796746492385864,8.349289894104004,0.5915268063545227,2.5843961238861084,0.4674655795097351,-0.09106063842773438
292,2.92,3074,0.027791598811745644,0,0.07674059271812439,0.31631040573120117,0.3094113767147064,1.1713935136795044,0.06889880448579788,0.4105701446533203,1.8378804922103882,7.412770748138428,0.571307897567749,2.6894567012786865,0.4661232829093933,-0.08888626098632812
293,2.93,3075,0.02743593230843544,0,0.07889001816511154,0.32399579882621765,0.2939941883087158,1.2850055694580078,0.07151632010936737,0.42555469274520874,1.8880914449691772,6.683379650115967,0.5741774439811707,2.794239044189453,0.4651455581188202,-0.08670425415039062
294,2.94,3076,0.027018332853913307,0,0.08107642829418182,0.33483776450157166,0.2822237014770508,1.463146448135376,0.07440905272960663,0.44113653898239136,1.9317773580551147,6.185165882110596,0.6016494035720825,2.931753635406494,0.4644305109977722,-0.08453369140625
295,2.95,3077,0.027061741799116135,0,0.08326274156570435,0.3456827700138092,0.2725343108177185,1.4311912059783936,0.07735291123390198,0.4576682448387146,1.9699015617370605,5.754174709320068,0.5689750909805298,2.8816287517547607,0.46392130851745605,-0.08239364624023438
296,2.96,3078,0.0274595245718956,0,0.08543379604816437,0.35497838258743286,0.26274991035461426,1.2970874309539795,0.08019009232521057,0.4751548767089844,2.0034711360931396,5.420588970184326,0.5312594175338745,2.7235820293426514,0.46357807517051697,-0.08028793334960938
297,2.97,3079,0.027842510491609573,0,0.08757064491510391,0.3611321449279785,0.25243836641311646,1.3385210037231445,0.08276344835758209,0.4930518865585327,2.0331532955169678,5.0554986000061035,0.5073092579841614,2.627920150756836,0.4633747935295105,-0.07822799682617188
298,2.98,3080,0.028040407225489616,0,0.08966844528913498,0.37069663405418396,0.24166293442249298,1.5384973287582397,0.08541318774223328,0.5113615393638611,2.0594522953033447,4.689128398895264,0.497875452041626,2.617173433303833,0.46329301595687866,-0.07621383666992188
299,2.99,3081,0.02887059561908245,0,0.09170114994049072,0.3820432722568512,0.22938905656337738,1.484244704246521,0.08802138268947601,0.529393196105957,2.082561731338501,4.3200836181640625,0.4533390700817108,2.416175127029419,0.4633201062679291,-0.07426834106445312
300,3.0,3082,0.029811736196279526,0,0.0936858057975769,0.390211820602417,0.22086983919143677,1.468164086341858,0.09025250375270844,0.5458332896232605,2.102846145629883,4.306480884552002,0.4145519435405731,2.3204119205474854,0.46345046162605286,-0.0723724365234375
301,3.0100000000000002,3083,0.030367299914360046,0,0.09559524059295654,0.3999323844909668,0.212563157081604,1.537613034248352,0.09240004420280457,0.5611745715141296,2.1200215816497803,3.881450891494751,0.4078752398490906,2.2936511039733887,0.46366819739341736,-0.07055282592773438
302,3.02,3084,0.03109785169363022,0,0.09746242314577103,0.4111570715904236,0.20106564462184906,1.5636584758758545,0.09447069466114044,0.5753945708274841,2.133579969406128,4.08875846862793,0.40225332975387573,2.1511449813842773,0.46399393677711487,-0.06877517700195312
303,3.0300000000000002,3085,0.0327962189912796,0,0.09926158934831619,0.4224871098995209,0.18897706270217896,1.4718726873397827,0.09635643661022186,0.5878610014915466,2.1447670459747314,2.698887586593628,0.3420759439468384,1.730290412902832,0.4644460678100586,-0.06706619262695312
304,3.04,3086,0.033701688051223755,0,0.10101177543401718,0.4286750555038452,0.1795247495174408,1.4555906057357788,0.0976458415389061,0.597272515296936,2.1536788940429688,2.4414052963256836,0.32986095547676086,1.583290457725525,0.4650079905986786,-0.06540679931640625
305,3.0500000000000003,3087,0.03387631103396416,0,0.10270141810178757,0.4394262731075287,0.17180775105953217,1.5322715044021606,0.0990971028804779,0.6058419346809387,2.1594717502593994,2.1986770629882812,0.3573805093765259,1.5451700687408447,0.4656864404678345,-0.06380844116210938
306,3.06,3088,0.03459916636347771,0,0.10434708744287491,0.4497603178024292,0.16768710315227509,1.4136426448822021,0.10040216147899628,0.6124628782272339,2.162264347076416,2.0192971229553223,0.3304189145565033,1.359579086303711,0.4664907157421112,-0.062255859375
307,3.0700000000000003,3089,0.03532429784536362,0,0.1059618592262268,0.4579353928565979,0.16741472482681274,1.2148456573486328,0.101450115442276,0.6167231798171997,2.1621334552764893,1.941025972366333,0.3106456995010376,1.145263671875,0.4674243927001953,-0.06073760986328125
308,3.08,3090,0.035365812480449677,0,0.10756653547286987,0.4622557461261749,0.17436490952968597,1.1683287620544434,0.10205301642417908,0.6181896328926086,2.15924334526062,2.02266001701355,0.30012622475624084,1.139542818069458,0.4684910476207733,-0.059234619140625
309,3.09,3091,0.03524322062730789,0,0.10917987674474716,0.4706782102584839,0.18006762862205505,1.0997583866119385,0.10301824659109116,0.6191196441650391,2.1537833213806152,2.2946524620056152,0.30411285161972046,1.1533169746398926,0.46969977021217346,-0.05773162841796875
310,3.1,3092,0.03521763160824776,0,0.11081068217754364,0.474879652261734,0.193039208650589,0.9281738996505737,0.10350444912910461,0.6173516511917114,2.1457436084747314,2.1592233180999756,0.30178743600845337,1.13558030128479,0.47103941440582275,-0.056224822998046875
311,3.11,3093,0.034881096333265305,0,0.11248552054166794,0.48119857907295227,0.20222234725952148,0.8422505855560303,0.10420578718185425,0.6149122714996338,2.1353893280029297,2.52158784866333,0.33851492404937744,1.1398247480392456,0.47252440452575684,-0.05469512939453125
312,3.12,3094,0.034821849316358566,0,0.11422748863697052,0.48651695251464844,0.21511541306972504,0.6419328451156616,0.10477706789970398,0.611108660697937,2.123163938522339,2.3794968128204346,0.328349769115448,1.085853934288025,0.4741573929786682,-0.05312347412109375
313,3.13,3095,0.03463081270456314,0,0.11605119705200195,0.4893368184566498,0.23248913884162903,0.5229963064193726,0.1050269827246666,0.6056260466575623,2.109543800354004,2.478332996368408,0.32498905062675476,1.0947608947753906,0.4759499728679657,-0.051502227783203125
314,3.14,3096,0.034339822828769684,0,0.11797352880239487,0.49134644865989685,0.2519274055957794,0.4680340886116028,0.10513760894536972,0.59905606508255,2.0948433876037598,2.562903642654419,0.3438999652862549,1.1193828582763672,0.47790172696113586,-0.0498199462890625
315,3.15,3097,0.034123800694942474,0,0.12001493573188782,0.4893615245819092,0.27244219183921814,0.423003613948822,0.10472901910543442,0.5906183123588562,2.079127311706543,2.645625591278076,0.34710198640823364,1.1605327129364014,0.48001301288604736,-0.048061370849609375
316,3.16,3098,0.03385944664478302,0,0.12217122316360474,0.4912968575954437,0.2919180691242218,0.3728051781654358,0.10479088872671127,0.582940936088562,2.062453269958496,2.712800979614258,0.3680480420589447,1.2315210103988647,0.4822849929332733,-0.046237945556640625
317,3.17,3099,0.03370296582579613,0,0.12447196245193481,0.49087756872177124,0.3126985728740692,0.39915260672569275,0.10455691069364548,0.574272871017456,2.0449864864349365,2.7410128116607666,0.36759209632873535,1.218972086906433,0.4847201108932495,-0.0443267822265625
318,3.18,3100,0.03361846134066582,0,0.1268867552280426,0.4882253110408783,0.33267906308174133,0.37383192777633667,0.10403405874967575,0.5647853016853333,2.026960611343384,2.766918659210205,0.37426549196243286,1.2534372806549072,0.48731863498687744,-0.04236602783203125
319,3.19,3101,0.033496782183647156,0,0.1294398158788681,0.4881560504436493,0.3515753746032715,0.3384244740009308,0.10385057330131531,0.5561234951019287,2.008523941040039,2.7736687660217285,0.4028643071651459,1.2990610599517822,0.49007704854011536,-0.04033660888671875
320,3.2,3102,0.033516012132167816,0,0.13213957846164703,0.4876045286655426,0.3694514334201813,0.3716890215873718,0.10361997783184052,0.5474567413330078,1.9898731708526611,2.7759759426116943,0.39399975538253784,1.270985722541809,0.4929903745651245,-0.038234710693359375
321,3.21,3103,0.03347430005669594,0,0.1349537968635559,0.4850941300392151,0.38667774200439453,0.5428231954574585,0.10313823074102402,0.5384185314178467,1.971154808998108,2.7325279712677,0.4011160731315613,1.248053789138794,0.496053546667099,-0.036098480224609375
322,3.22,3104,0.03365228325128555,0,0.13792547583580017,0.4791075885295868,0.40273451805114746,0.5012615919113159,0.10216949880123138,0.5286186933517456,1.9524757862091064,2.7056188583374023,0.3930700719356537,1.2265628576278687,0.4992581307888031,-0.033885955810546875
323,3.23,3105,0.03377808630466461,0,0.14101296663284302,0.47764813899993896,0.41706234216690063,0.41210198402404785,0.10186822712421417,0.5206447243690491,1.9340505599975586,2.6561944484710693,0.4008508622646332,1.218561053276062,0.5025961399078369,-0.031642913818359375
324,3.24,3106,0.03390198200941086,0,0.14424288272857666,0.4744856655597687,0.43050140142440796,0.5177560448646545,0.10133753716945648,0.5125771760940552,1.9159116744995117,2.587372064590454,0.3954009711742401,1.158888816833496,0.5060591101646423,-0.0293426513671875
