playback_step,simulation_time_s,motion_frame,reward,done,error_anchor_pos,error_anchor_rot,error_anchor_lin_vel,error_anchor_ang_vel,error_body_pos,error_body_rot,error_joint_pos,error_joint_vel,error_body_lin_vel,error_body_ang_vel,root_x_from_env_origin,root_y_from_env_origin
107,1.07,107,0.017754394561052322,0,0.46883681416511536,0.3814672529697418,1.295185923576355,1.6716569662094116,0.24263650178909302,0.44087982177734375,0.2133721560239792,0.7011179327964783,1.18036687374115,1.586418867111206,0.4325399398803711,0.01595306396484375
108,1.08,108,0.016555434092879295,0,0.4837888777256012,0.39850497245788574,1.3357130289077759,1.757681965827942,0.25146692991256714,0.45691877603530884,0.21561746299266815,0.7475457191467285,1.2177293300628662,1.6748284101486206,0.4459209442138672,0.015834808349609375
109,1.09,109,0.015464350581169128,0,0.4991973340511322,0.4169647991657257,1.3768930435180664,1.827189564704895,0.26089000701904297,0.4743877053260803,0.21852247416973114,0.7820054888725281,1.254296064376831,1.7311522960662842,0.4596424102783203,0.0156707763671875
110,1.1,110,0.014558488503098488,0,0.5150465965270996,0.4349861741065979,1.4173699617385864,1.8166165351867676,0.27051228284835815,0.4915151000022888,0.22102119028568268,0.7577713131904602,1.290094256401062,1.743046522140503,0.4736604690551758,0.015476226806640625
111,1.11,111,0.013544704765081406,0,0.5313531160354614,0.45387133955955505,1.4554351568222046,1.9301376342773438,0.2805894613265991,0.5091955661773682,0.22320939600467682,0.8126659393310547,1.327401876449585,1.7951469421386719,0.4879732131958008,0.0152740478515625
112,1.12,112,0.012441962026059628,0,0.5481075048446655,0.4733238220214844,1.499860405921936,1.9940645694732666,0.2911364734172821,0.5274431109428406,0.22510085999965668,0.735241174697876,1.3717029094696045,1.9077013731002808,0.5025577545166016,0.015071868896484375
113,1.1300000000000001,113,0.011502285487949848,0,0.5653145909309387,0.49438393115997314,1.5411032438278198,2.0875120162963867,0.3024061918258667,0.5471612215042114,0.22686836123466492,0.8430442810058594,1.4093669652938843,1.951904058456421,0.5173988342285156,0.0148468017578125
114,1.1400000000000001,114,0.010737630538642406,0,0.5829828977584839,0.5152143239974976,1.5874974727630615,2.0870187282562256,0.31396883726119995,0.5666228532791138,0.22892750799655914,0.8758696913719177,1.4498493671417236,1.9688923358917236,0.5324859619140625,0.014629364013671875
115,1.1500000000000001,115,0.00980985164642334,0,0.601141095161438,0.5365235209465027,1.630079984664917,2.208651065826416,0.326081246137619,0.586589515209198,0.23159898817539215,0.9056239724159241,1.4963080883026123,2.055894136428833,0.5478296279907227,0.014400482177734375
116,1.16,116,0.008894737809896469,1,0.03428789600729942,0.1911420375108719,0.12947790324687958,0.5800135731697083,0.5559980273246765,0.25745081901550293,0.28756383061408997,0.0,0.26385658979415894,0.5804297924041748,0.0084075927734375,-0.0319061279296875
